Cluster,Biden Votes Weighted,Trump Votes Weighted
0,295404.8027984415,125839.71901105592
1,182202.09767684632,210160.50251145335
2,211836.0184628588,214122.89760923595
3,126311.89551649886,257270.097479231
4,129443.61562850006,191763.12820154463
5,152836.49384299666,209340.7203354024
6,119783.00819532319,267068.70793180435
7,232172.63542443933,157948.78135688015
8,166642.22525598123,177698.754510949
9,199567.45282172642,202659.65596981905
10,188744.80394030237,219466.67969029045
11,221309.94402120248,179555.58076331049
12,174613.428246835,166967.6942058839
13,283423.5781680474,178910.0804231392
