Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223947.42840009223,195616.01952160205
1,117680.63878314616,180468.729811877
2,182340.94240061162,210372.38091200302
3,297850.96772051434,176840.17552337784
4,147702.98506036584,230459.60966682693
5,151239.0894072801,202953.50788602303
6,170046.60052358027,167510.8643524018
7,273443.77090551856,179966.62321648083
8,222145.66346233033,209114.7793079699
9,117658.92049271711,268745.79299024906
10,121500.34703729949,232724.4553653597
11,220177.51869718058,192168.65498023707
12,163448.65135712756,171224.99898957112
13,275108.47575223556,140606.40747602045
