Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187928.42358640567,210570.7441770566
1,120567.3730935634,252044.01931458397
2,161290.71918318915,205451.2528950746
3,180908.14020301952,207285.15785561944
4,307246.37006576924,194214.70987997245
5,248116.31463677977,189224.78274416234
6,152916.89718067524,159804.5589430211
7,118424.66547622634,195076.6811174717
8,115680.85229913656,261948.53996189413
9,148752.85164908384,207347.27916779713
10,239360.5493869344,179546.17033129564
11,185426.2254820012,184980.577859917
12,197534.52755929471,174456.17639062428
13,320138.0901979206,136822.34936150943
