Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221438.5005500454,179376.6723080629
1,126397.88174059124,257204.6262511335
2,232228.98410805335,158060.8536271767
3,152753.7578771954,209219.44874868952
4,188710.0649513064,219422.66729331177
5,182248.1472422437,210238.8723893507
6,129641.55193030077,191913.07181725992
7,283984.23506365024,178966.84519370718
8,174485.7711088815,166942.2572846253
9,199517.70978626396,202624.14878976427
10,211188.98114840887,214040.07125424765
11,295175.50074144255,125833.52535345378
12,119801.70430747686,267164.21592177753
13,166719.2094441394,177765.72376743902
