Cluster,Biden Votes Weighted,Trump Votes Weighted
0,298125.6416215992,179001.6446575718
1,113618.97103856836,266835.71914231026
2,290174.70139627735,166362.52034485503
3,164557.08548648263,173727.8637804357
4,186779.4584674844,226552.4427572336
5,117655.25821516574,181638.66075016707
6,155933.1189188704,227413.35823633557
7,219412.88087798905,192733.4049609335
8,168538.3721936645,166062.98052326994
9,215755.3466779571,206941.37670008664
10,152964.32992237897,204091.67756242928
11,141508.91517210065,218517.70628807228
12,277280.0242211225,139416.05756409836
13,181987.89579033878,209477.5867322008
