Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182268.03406570564,210137.7134452754
1,146128.9887098013,201857.32120092135
2,288939.1129347632,170463.94055184178
3,153456.14731495306,198751.84632626572
4,218280.71560466255,204143.74664965237
5,128874.96165050521,181499.28571542245
6,319059.9561376574,180682.02712064047
7,114483.76218835804,268046.0335728572
8,163846.38849912272,173120.9294905088
9,155575.57652412675,229219.20857854147
10,200107.8653823692,155319.5966302368
11,195417.03385409023,222309.42406439208
12,283390.36527878547,140143.86027683737
13,134463.0918550989,223078.06637660658
