Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164436.02096731006,173583.6030918872
1,169650.8863099308,167089.10360976757
2,289139.8673991241,166691.445496226
3,188332.21171127932,225446.572329416
4,155390.28875480528,227957.18297080306
5,216278.1802645305,206542.13982326424
6,298081.46360607084,178168.96274746655
7,117506.6959770175,181520.418598096
8,276463.84387895063,139696.49682545214
9,153145.1097664798,204358.11706343523
10,181975.27306682884,209456.10463369088
11,219755.95212958043,192838.8935518611
12,113572.07505196842,266481.9980360187
13,140564.13111612314,218941.9612226152
