Cluster,Biden Votes Weighted,Trump Votes Weighted
0,306080.6289654617,193341.73157903264
1,277513.1183330246,161984.98372095934
2,109721.6518318347,260246.70013675798
3,158474.61464853262,230545.95223234358
4,218855.2199686101,185861.79810369227
5,138789.89060414152,194977.5007909448
6,160607.35432109807,204729.71822586586
7,184826.31362465522,184885.0158288009
8,180844.75322497837,207049.9867285997
9,168828.76539411812,228258.76050608075
10,148615.27800482843,207115.13555680227
11,152645.3477025198,157662.33798904353
12,164265.8776959734,207997.40765844978
13,314223.18568022305,134115.97094262636
