Cluster,Biden Votes Weighted,Trump Votes Weighted
0,285736.385438638,175147.48452339036
1,153281.54929991442,198477.25749761317
2,283892.7773335107,139837.1484282518
3,182367.98748451666,210359.88274403696
4,221267.45105659717,201299.6409614547
5,163784.28771516032,172834.95710275142
6,115170.77408725179,268033.25569790974
7,152569.61867691245,226922.88479604857
8,199877.65470717344,155206.70210210644
9,318832.03336938913,180807.909758043
10,205986.66509895874,217189.74799530566
11,127852.84768670316,180601.22852666854
12,127492.64985168353,230076.35624445823
13,146179.31819359015,201978.54362196126
