Cluster,Biden Votes Weighted,Trump Votes Weighted
0,134754.714297325,223276.66640842537
1,319366.08264973003,180858.07227961728
2,288587.51058703003,170232.6147694305
3,155561.98067431684,229196.32893630766
4,114462.59360824904,267992.61395932524
5,146173.70696609726,201942.23539417962
6,163888.34001158955,173174.75207149176
7,182268.03406570564,210137.7134452754
8,283348.1024832013,140082.58317711108
9,128772.92015327062,181361.26748212395
10,195507.011683076,222401.08541231696
11,218288.5153424739,204172.159908907
12,153481.06788307175,198771.06540751862
13,199831.41959486273,155173.84134796937
