Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152851.5248692943,203993.3487570223
1,186882.50885409128,226551.20542818148
2,164659.92726104494,173813.45698628185
3,219137.22886082667,192430.86500201057
4,141630.14699852408,218760.3758535086
5,182017.46266188976,209563.1795806911
6,155851.903038125,227301.718971054
7,113611.79667059748,266799.4527367563
8,298005.12972286536,178915.3969951362
9,277196.2471844433,139292.60793939407
10,215961.05171267685,207162.6541267132
11,289981.9101839352,166200.69566537943
12,117543.63761183074,181542.80515123266
13,168961.5243698547,166445.23680663801
