Cluster,Biden Votes Weighted,Trump Votes Weighted
0,306609.416211857,193948.2277761525
1,248935.17992871194,192384.9061221476
2,180973.55691343002,207428.7255900574
3,161411.47316366958,205528.89205386702
4,118625.90688080568,252737.8345270438
5,148951.01864588662,207651.19611769298
6,197539.88920190415,174404.41581345195
7,320324.2906255979,136979.87357573144
8,240654.50369799742,177589.40228146725
9,115498.05929858229,260508.90365607242
10,187795.54069194783,209793.38009311876
11,185942.03790830087,185104.79678214612
12,118259.79007367798,195149.6104542827
13,152771.33675763043,159562.83515676786
