Cluster,Biden Votes Weighted,Trump Votes Weighted
0,265988.11159398506,143977.56262155296
1,149093.62753173918,227887.78883880444
2,127639.96237041558,227610.07293782677
3,136883.46364839099,195032.04885436408
4,114829.11174048187,265784.24133851303
5,153270.29093762042,211707.30151681608
6,181934.5024664894,209408.66792721162
7,284532.2451871913,174099.43499182397
8,205771.36427457674,215395.02542652527
9,163852.74379679942,171071.7350655176
10,219263.04568793788,199979.73109436233
11,175333.56505991696,174669.696950166
12,253504.03591841878,184591.2572715691
13,252395.92978603614,157558.43516494657
