Cluster,Biden Votes Weighted,Trump Votes Weighted
0,128473.13670796288,180466.64315844417
1,123645.65499229924,231491.5120516706
2,182172.75092319542,210006.87247417372
3,215802.86865587707,211554.63141008784
4,117010.30001056161,268569.387311863
5,282529.9634603936,141328.1435373915
6,276953.19867117493,176340.57646378546
7,149768.6982203749,229121.05669468828
8,153576.42307148426,198738.4399623523
9,146708.19791885256,202984.32111593313
10,163431.06529136706,172390.41505812074
11,200464.14166188907,155439.45043546017
12,320725.0543143328,181212.9407280481
13,223030.54610023432,199128.60959798077
