Cluster,Biden Votes Weighted,Trump Votes Weighted
0,186029.69216318632,219645.0757862149
1,125081.64542899907,226185.16257293132
2,202365.74460456945,178381.86293139515
3,309680.45421381225,195463.29362063494
4,181474.4942732388,209060.0416559928
5,162266.27280414494,206316.20238603876
6,102030.55916513379,247707.05351184294
7,281253.0153450204,181833.524550702
8,149464.96576983496,208437.96217836466
9,319025.91567387694,136612.14422298994
10,206001.10578328994,202659.30812052454
11,117417.63544824223,198569.9887667457
12,154108.61751508256,161415.89259080237
13,188091.8818115681,186485.4871048198
