Cluster,Biden Votes Weighted,Trump Votes Weighted
0,186218.92779105093,185588.90307025635
1,237778.58529324713,180473.74294736012
2,197763.25219674406,174470.9830118897
3,250624.62745782748,189138.96103984507
4,308579.8052095307,195296.00978042264
5,148973.6331055184,207694.8375539172
6,119543.33337648601,251790.5185671815
7,153092.10966977867,159963.4060008013
8,318934.7970696792,135863.53913556653
9,117802.25958120235,196358.599285946
10,180886.73039938897,207244.36402307634
11,161398.3185709463,205533.31525151717
12,115132.03835489307,260514.98851464546
13,187563.58192370634,208840.8318175744
