Cluster,Biden Votes Weighted,Trump Votes Weighted
0,298049.60078346997,178579.29522639012
1,187094.38889588715,225590.28575341403
2,164646.85933374535,173783.71385160094
3,182019.25973822977,209566.8419521042
4,141016.97262224826,218718.17209603416
5,219636.85556783338,192489.5882143566
6,152949.9013665419,204155.74221286707
7,216314.02089456367,207137.16764679487
8,113592.54542390545,266584.37882003887
9,169019.37393316033,166546.49474167824
10,276527.9523099156,139644.34301382763
11,289951.5538228813,166480.60081889082
12,155223.9207223285,227359.00641814413
13,118248.79458528903,182137.36923385813
