Cluster,Biden Votes Weighted,Trump Votes Weighted
0,123458.62375164067,256771.96477891496
1,177398.7106100128,171467.1331135331
2,152610.25168049213,165129.05960604936
3,190995.2708235131,220658.01085597224
4,182055.71152132374,209790.2635306208
5,195127.5423368867,168899.47024596148
6,273267.3703012349,179180.0863311693
7,153062.07925851998,211756.43200186375
8,118721.40235115825,266594.27280678134
9,137760.15018059686,194269.4724979626
10,266205.1538131241,176347.2267040979
11,291224.26733521145,124289.31988429982
12,199601.13594186679,200309.83291260913
13,222804.3300944182,213310.45473016403
