Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276579.38686735276,139408.58458785652
1,168687.40921422356,166237.8795952581
2,181949.32635739175,209411.94698675378
3,289886.57164795493,166252.6441210251
4,141315.12321578633,218626.7194586576
5,152868.6892930081,204025.02813655476
6,118025.95756974358,181978.96832341596
7,113644.71831145257,266825.1402493701
8,187174.3661765706,226441.1390583325
9,298560.95154066646,178807.6134290466
10,155640.1289261481,227371.94615020935
11,215915.44429844612,206898.93033902821
12,164681.49525584502,173845.71747667424
13,219362.4313254098,192640.74208781694
