Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119422.41154650977,267448.84139685996
1,159627.13845601995,158379.14962206787
2,154354.7118716315,201905.0252553985
3,199851.13311320293,201246.76461707556
4,300753.1145277029,129160.76550461752
5,182269.61547134636,210276.66950027112
6,165090.92822348257,177088.17942009025
7,208099.75764755375,182725.59973438986
8,280340.55899827427,179930.32906196063
9,113328.01540985957,178328.35190726
10,190275.755297059,220545.85915916093
11,216261.24625274926,213639.6284332469
12,124826.4155376469,257005.97320898686
13,269791.19764696097,181091.86317861386
