Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275799.33948266716,140399.6887887999
1,148592.06183297106,230096.16099557953
2,182455.22807856227,210626.59151978008
3,163125.02227523914,170858.4787624832
4,220461.50172320416,209954.73503569252
5,223206.45064846217,196186.78537112064
6,122091.19162279126,232152.47959914958
7,299722.6206120954,178249.39949648356
8,118857.0895174694,181450.57825342516
9,117582.96511530026,269046.2235370276
10,274689.6835007948,179273.64671370416
11,218473.80750199655,191506.35002763322
12,151903.10221519496,203887.50434402077
13,167331.93587325112,165084.3775550998
