Cluster,Biden Votes Weighted,Trump Votes Weighted
0,162140.01825134506,206259.2439926177
1,272534.13675071864,180251.664284325
2,319939.14512293483,137018.66572785337
3,208504.2394930721,182485.0297174814
4,309740.62194384437,195426.25030760534
5,153921.28155058983,161107.41261698675
6,149208.8194042279,208049.5460137932
7,188358.48063845793,186771.92755080728
8,140222.2383108887,210713.9944955821
9,180327.5900568997,224344.5302935102
10,196255.95659303878,206455.58719091085
11,102790.17353158427,248852.63778695615
12,181741.59027447322,209433.26262660397
13,118607.70807792438,201603.24739496654
