Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152233.22855711085,204163.36012216916
1,150713.30872133325,228991.86457138733
2,182258.2658199551,210171.8579239632
3,116317.03060643749,268296.4263254818
4,166872.9980621925,164626.0200110009
5,221380.43069528785,199502.2444541237
6,275501.0457834921,140058.19284476512
7,163142.54280560644,171059.64907867755
8,298192.4833838946,177649.07507076516
9,210622.45533282636,213771.96600558245
10,120576.840328534,183370.59972524105
11,125358.67888775894,229961.1216851316
12,281719.6033295042,175586.185705953
13,219403.087686066,191564.4364757578
