Cluster,Biden Votes Weighted,Trump Votes Weighted
0,153378.10982109708,211888.74049932297
1,182028.28327618263,209614.26195379856
2,218196.03016025003,199872.07035843132
3,203749.08032210867,216570.84272533696
4,286235.9800851877,173665.40418138666
5,150050.8633455558,227791.30056149702
6,163743.40125980406,170929.4263461012
7,252279.24431341534,157275.59479599865
8,127798.85130214773,225242.29286944718
9,253414.41386523054,184578.65508180863
10,114938.20295268223,267323.6886540571
11,136871.15602601474,194972.26806208186
12,266120.25693031633,144142.4992866095
13,175488.1263400068,174905.95462412218
