Cluster,Biden Votes Weighted,Trump Votes Weighted
0,148154.52605954252,228515.34116989584
1,153699.9396256646,212519.69927710737
2,265943.8817654903,143501.78183835058
3,163916.83843209647,171111.9309765301
4,175797.2683038519,175114.23913928866
5,135913.29819334386,193771.92554907018
6,182055.1841309624,209674.61163458877
7,281835.37644193607,174928.05928445974
8,209361.20610288018,212781.0380378439
9,115577.6037089983,265927.0776295597
10,250703.0183548853,158650.30031764478
11,220236.00415242597,199426.2372307264
12,255166.20664348183,183763.96220531774
13,125931.64808443995,229086.7957096161
