Cluster,Biden Votes Weighted,Trump Votes Weighted
0,224269.3679348951,196205.96667750008
1,182629.19992065206,211035.84316684588
2,127403.3690353808,180024.12297234143
3,273985.0903165343,179818.8991508866
4,221338.86920302777,209456.18758056028
5,284650.6726208423,139334.25543753518
6,152810.20555022982,198204.27433478943
7,150127.1378955106,230045.24087465985
8,146364.0557881203,202356.33756812353
9,117919.92539993532,270176.3423841347
10,121586.07503122087,233970.7807453554
11,199080.05040788176,154794.10317139718
12,163465.7265738516,172329.1103332201
13,318662.2543219171,181021.53560265017
