Cluster,Biden Votes Weighted,Trump Votes Weighted
0,222075.66825565038,195105.06750339144
1,175655.5343249001,174881.31826766036
2,153439.5083826444,212066.07525689842
3,182174.98402248567,210011.25234247433
4,145971.82382935678,229641.4995350673
5,121617.44559342848,231757.62926916784
6,117288.03654401113,267476.0714184051
7,266198.9781015378,143538.16558314662
8,136074.6946025701,194093.59779020853
9,163572.91445974077,170531.7808305745
10,250211.02079976993,158209.51729168827
11,221054.8237159239,208038.35093972302
12,255686.4535912627,184386.4783722141
13,273270.11377671757,179036.19559938004
