Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190231.65819532733,220492.57551337822
1,207219.19021039133,181849.52786587886
2,182264.7959381082,210263.53726142808
3,281052.04209974967,180267.55000232544
4,300951.6586096614,129315.83705713386
5,270513.1727379353,181819.85083684474
6,119413.09270159442,267422.5187304919
7,113366.88565868088,178357.1620545367
8,159573.00033025688,158331.17972968263
9,199778.73161603452,201122.81520913963
10,165149.75203067818,177151.4074878225
11,154419.338188899,202010.06556778695
12,124873.34189691445,257145.608576922
13,215485.33978576807,213223.36410662826
