Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199901.1713668919,201354.74287896094
1,182265.64644397376,210265.85471534156
2,191107.7268435738,221289.3244057086
3,161164.71714651296,159707.3920246055
4,153754.30739128005,200865.689687885
5,215008.48031342827,213466.7251421039
6,281876.77816048794,180544.86515647898
7,268429.1627248929,179258.1586194363
8,299752.2627512959,128499.19476045574
9,164825.65790391606,176787.0712885928
10,208067.86876012693,182849.49723162877
11,113857.82735418428,179343.69780123717
12,124807.00561673814,256951.2246484707
13,119473.38722269678,267589.5616390938
