Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182103.06966162837,209753.43449222922
1,299802.9999561413,177658.12493726469
2,150813.28652073647,228907.81390597782
3,221221.75233216776,200283.90828900342
4,219090.15762890503,192068.5464362632
5,163619.72570413924,171738.60214360803
6,283925.89069535426,175504.6405386328
7,167888.41917627255,165579.9508622031
8,126075.24282291495,229493.76840252386
9,115603.08222012126,267213.01500528643
10,118724.7789122913,181660.2977948965
11,275316.5312716504,140642.39838509352
12,208226.36776711053,214589.8677007325
13,151880.6953305663,203678.63110628477
