Cluster,Biden Votes Weighted,Trump Votes Weighted
0,118273.1330570739,169475.4288851293
1,182269.4311793348,210281.1397575698
2,199859.85427576076,201500.41542872248
3,216065.17631329247,214762.84284781973
4,280781.11466185044,179461.93780812717
5,190760.0660786309,220608.49959296116
6,164737.1600994918,177222.82538183517
7,148885.11000302478,193789.84509703922
8,147960.17344446317,194377.4796679542
9,124969.32159150633,257184.88689782252
10,303968.22948420746,129035.53360619736
11,119597.70197756977,267611.47863923374
12,190835.4527322434,159211.94607929184
13,295330.07510154974,184248.7403102961
