Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119450.75092756054,267609.3064382439
1,153933.05999298717,201166.12182559137
2,216232.27377829718,213468.85629922937
3,190357.37072724412,220728.20930186057
4,208325.4392528904,182364.04090443338
5,164947.59791355478,176898.69718667745
6,113898.4906526872,179225.44417865697
7,199989.01873253568,201234.89668313545
8,280348.3366882634,179925.20354848186
9,161083.19244983347,159736.7177590629
10,269468.6198011202,180816.41871742674
11,182377.66717087378,210493.37917551154
12,124772.2410414319,256955.95331203213
13,299107.9408707198,128149.75466965625
