Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221019.9500764587,198160.98548226507
1,153033.34872269907,211574.58654202853
2,116475.5667429832,266590.43026477244
3,146833.8794119906,228975.7835908274
4,213647.43812213017,210036.92079047032
5,255322.99170918253,155966.39025495204
6,175162.7080283825,175534.31871926386
7,262848.9974149368,145643.1609184317
8,182079.381918197,209766.22544293394
9,123936.83694669785,229554.02912048376
10,138329.54452819904,195643.6625257918
11,163490.42993353328,170572.78131164503
12,278047.19627350784,175493.33681628463
13,254063.7301711011,185260.38821984926
