Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197770.7346227939,174490.19232900997
1,117941.0921974361,196447.42823561674
2,186347.77378331913,185647.7121675423
3,187601.18591784165,209042.35383108087
4,115121.82362823714,260477.59880827766
5,153092.10966977867,159963.4060008013
6,161398.3185709463,205533.31525151717
7,180885.8798935234,207242.04656916286
8,308143.09455098707,195006.68986699334
9,148972.37334979637,207692.8555976409
10,319140.6181561059,136036.5935579022
11,250642.25352799267,189147.31525084982
12,119490.60285977782,251626.15275474268
13,237744.13927146347,180419.339778862
