Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182151.6834035915,209950.9861222166
1,137270.08010551124,194914.79010592683
2,163603.28353201717,170609.46041433795
3,254178.00552253582,156720.41540902085
4,153348.53236022548,211993.3638234752
5,221518.48438017146,195611.54727163017
6,273749.57540130074,178215.76454596347
7,253205.22387518088,184826.71547428044
8,220364.14585459264,209328.48657464798
9,264450.10753336595,144339.22839847105
10,146144.12711588657,229291.14026500765
11,175362.56953287852,175104.95005999113
12,117124.1628355295,267232.4126472088
13,121822.01854721217,230633.7388878217
