Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182265.64644397376,210265.85471534156
1,299516.3161740458,128556.78259850258
2,124880.95285015681,257274.3600567278
3,164833.25746963796,176787.86929092903
4,216133.13593063856,214114.67826156312
5,119479.89019366472,267542.8964114096
6,280772.85375757905,179895.8816150795
7,199919.96514426716,201430.60328579714
8,207274.77303229537,182476.75992553838
9,160354.50394042284,158854.28673449313
10,270186.34377693816,180334.78106751543
11,153938.7196496296,201147.1765352996
12,190996.23586614657,220953.67085556706
13,113739.40577060333,179137.3986462359
