Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275715.3983830055,140038.11711774694
1,182218.1445070613,210010.2756469071
2,154449.5451868871,227909.7169124598
3,137920.26515988086,220151.29189941284
4,164371.64927160618,173370.58006144172
5,168841.26134803047,166399.09738437954
6,119019.25965928452,182853.9026101228
7,220169.7293941185,192789.3050416579
8,217520.38395986962,206265.50640918143
9,191510.32834390824,221996.77873266215
10,287445.4121186918,168250.8460386175
11,113681.30318976723,266343.04924484313
12,153105.345525514,204409.98941939772
13,298323.9739523743,177984.5434811692
