Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187470.22276415786,209943.18079206746
1,161693.46384575818,205861.94534455304
2,180930.7750838478,207332.8446087372
3,152947.5666719355,159727.8459649296
4,238079.31195575086,179437.8425233434
5,120079.51778120064,251859.93139086582
6,320016.6632266864,136926.81753594347
7,249733.7592034542,189639.42077021467
8,307122.1162884006,194082.06019178085
9,115115.11275092338,260409.73797809708
10,186807.0250499132,185965.14213504546
11,117979.9934685334,195743.762301648
12,197262.7956255033,173996.53066967
13,149053.6762839344,207845.9377931037
