Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280289.0816557531,179891.34595431061
1,113281.42425592638,178255.74739215858
2,300838.6802747183,129202.60855556435
3,165188.07673441095,177204.51025397988
4,182271.74173601024,210282.4631350548
5,190103.72418671148,220439.21907299783
6,270263.3977455771,181428.9076672184
7,124858.3382330094,257045.38120293873
8,200018.98131490793,201347.31878361708
9,159375.33694703184,158134.41154052314
10,154336.94058220088,201884.39523251395
11,207814.9779294089,182622.26884550392
12,216219.87236361337,213571.5097844608
13,119431.42604071982,267462.91257915774
