Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319952.7397100914,136833.16127162776
1,187470.44382186656,209927.36332111462
2,249720.25500642808,189645.23167896186
3,180908.14020301952,207285.15785561944
4,115022.38906300325,260173.10543771245
5,120109.32899262558,251847.81434435485
6,152904.89182466667,159659.8980582454
7,117925.98004348739,195665.5752225231
8,149099.29609619317,207895.58160954955
9,186734.6429615658,185908.28421089673
10,307207.75592925074,194155.1047669395
11,197351.8355031894,174127.5302673463
12,161645.33469587244,205810.33165129082
13,238238.96614873962,179838.86030381743
