Cluster,Biden Votes Weighted,Trump Votes Weighted
0,113911.49911793109,179240.86742340386
1,124625.3074198516,257642.05862186043
2,199932.21824603016,201350.48190119662
3,154017.04271631147,201302.6192821605
4,182098.4813670258,209910.9957642866
5,281380.76117885235,179629.47613227647
6,208547.96453625333,182576.72148425848
7,161180.87119171672,159820.17688590594
8,268712.11911863234,180034.43332184615
9,190401.64710944926,220507.78249163067
10,215653.30528126878,214428.7378378815
11,299400.0145291331,128417.62527375142
12,119487.37408813463,267010.9256771537
13,164943.39409940902,176900.0979023875
