Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319289.8972451041,181355.05245646203
1,183318.08579327216,212609.00099208025
2,198668.2247773277,154915.17210018772
3,167173.52907269247,181282.09294853135
4,234885.53078649926,174854.8498445803
5,147452.34271133627,204036.85438902554
6,158834.54290339435,226756.21282384323
7,157092.19783717173,227071.91266786683
8,218049.96575584495,192553.55086802723
9,115896.03247863753,272070.32801083213
10,285641.12197704375,140122.12161753917
11,129912.72960819906,181196.62258736798
12,153762.94154324534,199891.46149160704
13,214314.85751023106,210057.76720204897
