Cluster,Biden Votes Weighted,Trump Votes Weighted
0,282134.9688217238,179925.21107023864
1,199724.05467789114,202009.6206000708
2,165037.5635843194,176058.26216517764
3,234980.08755345456,153276.86313454167
4,125374.69014244796,257147.1590186717
5,182334.30602179814,210421.1952716308
6,214443.32765449118,214117.76918069404
7,189980.91661688517,220415.52975637317
8,152687.89525725794,209135.9131853562
9,119578.10738744038,267474.53243059845
10,175060.98738010888,166350.8122784234
11,292615.43868227676,128416.54361705833
12,220944.36057896726,182224.02233242476
13,129395.29564093705,191799.5659587402
