Cluster,Biden Votes Weighted,Trump Votes Weighted
0,220274.49739376197,192442.07985174682
1,182379.2957098023,210449.72741941077
2,117544.30993935611,268817.92859521357
3,148543.4836681824,230090.25716629048
4,275417.93889728334,140452.9175310958
5,297894.6132362127,177054.65025993742
6,150831.71803410552,202212.4393420236
7,223172.38465354906,196467.58307975024
8,274200.2390035595,178870.25407502765
9,117459.52308238686,180592.50151961888
10,163856.8849350726,171940.6205567856
11,220462.53478750307,209644.502548473
12,169912.926381545,167361.30724617725
13,122341.65027767916,232376.23080844866
