Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164351.1492700661,173440.0607244709
1,219229.69740576413,192622.82903255857
2,216406.11844972352,206780.48002482002
3,298609.60280151165,178502.9025781366
4,187659.37206531104,225624.02620162524
5,113602.42852851766,266597.33362264466
6,117874.61883441883,181811.40346838877
7,168806.1170769705,166331.04389223366
8,181989.9890201831,209483.6464028904
9,290053.38965922,166982.56975476406
10,155430.62137545637,227896.58084492135
11,153193.6724228011,204437.85204729185
12,140565.8555399205,218776.25630440805
13,276519.36755013524,139486.0151008457
