Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199523.71021644856,202622.83392319968
1,152765.30527097598,209233.50025687937
2,182202.09767684632,210160.50251145335
3,188690.23599420654,219475.39916826435
4,211709.50094098598,214312.28527194133
5,294908.2185156054,125732.74880259912
6,174473.95691552424,166948.8624216917
7,129691.18854803183,191959.92888761862
8,283581.0902286806,178544.7119954959
9,119816.65479526606,267085.95912696805
10,166680.92153963484,177712.38228015197
11,232280.88114020645,158061.07153818445
12,126262.50068885375,257382.55212356994
13,221705.73752873315,179540.26169198198
