Cluster,Biden Votes Weighted,Trump Votes Weighted
0,146871.49754813328,228548.7501597295
1,138060.40747664552,195395.58552275648
2,253732.7912796013,185369.9453420683
3,124520.33335682421,229605.66931948945
4,116255.54497130105,266481.8054960183
5,278964.2078623848,175156.3674208278
6,182018.37783464504,209637.16290891755
7,262683.7134397421,145153.67359387188
8,255331.25418006658,155735.60655330188
9,220892.63960372747,198178.80283536078
10,153287.0265836816,211972.13889530956
11,175317.95674345142,175523.57581399992
12,163759.02456159968,170936.24811822225
13,212597.22455819562,211077.6680201261
