Cluster,Biden Votes Weighted,Trump Votes Weighted
0,239210.40908179578,178557.48537048773
1,185254.24504820627,184802.17834988324
2,197775.02658274278,174942.21196927337
3,115288.13589897132,260814.80506612826
4,161182.1305687617,205281.57070483366
5,187649.91012112322,210020.09159590944
6,307510.20684368815,194327.0344988126
7,319820.4708816404,136639.694998612
8,152870.52560672746,159727.96956237167
9,181089.5791037826,207657.59522082517
10,148783.13020911065,207407.27968243853
11,119814.46992303754,252328.80462402198
12,118367.31880897515,194403.37049527882
13,249676.44132143667,191862.90786112339
