Cluster,Biden Votes Weighted,Trump Votes Weighted
0,189983.82143818514,224826.883041848
1,298471.8906325415,178260.75492448168
2,164383.88295071083,173352.3952649794
3,168661.35987499237,166208.0072590746
4,181946.6330888175,209404.60838269445
5,155101.56909859096,228030.33244195854
6,152773.735426394,203981.4500691285
7,276218.9705543121,139296.24860291547
8,219451.93684536518,192743.94928466645
9,118171.07037723286,182064.84468923105
10,113949.36389455062,267166.49213425134
11,216826.9241261315,205929.16280487925
12,138873.477001857,219661.0591204753
13,289477.3646903181,167846.81197941583
