Cluster,Biden Votes Weighted,Trump Votes Weighted
0,146155.3751583889,229186.3748039582
1,182214.5763087406,210109.69286174217
2,121756.0416747197,230989.22071786024
3,136436.5888882938,194307.61251011767
4,265984.35563994147,143473.53211594527
5,220322.40360245487,209083.47279831543
6,221608.45603357634,195289.19465663563
7,175438.09792598287,174867.41636222
8,153481.0938039079,212156.39249930106
9,255094.9838141945,183656.30629165168
10,250785.5713037336,158658.2841686268
11,117269.74640291854,267616.93115067825
12,163638.57232556143,170635.45462049224
13,274106.13711758517,178743.11444245515
