Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281172.37392491585,180324.58355822324
1,182264.7959381082,210263.53726142808
2,124858.55230908403,257111.81110327027
3,154317.38573827132,201867.94524374427
4,300739.3455051387,129093.24117468539
5,190329.02769967983,220529.0990527316
6,119413.09270159442,267422.5187304919
7,199896.05281199786,201328.72321109186
8,159501.33616520462,158257.97078439815
9,113293.53882032585,178283.60510029522
10,215429.40187892716,213244.9301651535
11,165136.40755974935,177145.0437361829
12,207878.44617658222,182695.678089176
13,270062.2427704203,181204.31278912738
