Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117656.46370752674,181548.64597893108
1,216710.07605223203,206607.86469890852
2,181887.84451028006,209289.15798761774
3,189079.99720790968,225008.97439878495
4,289458.18435119424,167693.2193203402
5,169177.1980613165,166664.1998085897
6,113813.29692780464,266898.3774024719
7,164860.81742407818,173918.04831021477
8,139771.52095268524,219190.48411489476
9,154978.82529817132,227539.1959737558
10,219329.97630512164,192571.97063011373
11,298668.3757230726,178556.30619513494
12,276523.2117650646,139763.46040981315
13,152376.2117135421,203523.09477042864
