Cluster,Biden Votes Weighted,Trump Votes Weighted
0,232143.31867437344,158002.86592107275
1,211905.99408482545,215018.71453179963
2,119687.58426402594,266706.61475747934
3,152730.07571318105,209213.90046126954
4,129736.69294482193,191965.0825174856
5,188724.40161808964,219669.49132180668
6,166685.98088278392,177657.43410595102
7,125878.04139718431,257163.27411183715
8,182192.98126542248,210144.98766252951
9,221465.42008551888,179225.13376284266
10,295313.72861176403,126102.85057315599
11,283881.178246586,178325.38010603705
12,174467.82098090547,167008.90260294548
13,199478.78123051714,202568.36756378747
