Cluster,Biden Votes Weighted,Trump Votes Weighted
0,165036.12333383373,177021.6230568355
1,124708.84871818757,256871.16225995545
2,215526.38989011713,213416.75009659544
3,160722.66533982384,159399.02655120075
4,154221.61704932008,201648.3627903861
5,199849.48920045025,201270.98356182277
6,269566.2907466243,180877.2305283432
7,182318.55448686233,210376.423549419
8,119464.7861129332,267554.3918991475
9,299199.1793968832,128284.72055753738
10,190267.22643285795,220365.32612371838
11,281185.63849396294,180316.28611022528
12,113911.07629447465,179131.30213776237
13,208314.11450366856,182239.4107770507
