Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276345.2662301546,139501.15437437163
1,181918.4465245655,209343.8483460469
2,289506.34226796957,166877.16500465202
3,297824.2569501972,178079.8309951637
4,113700.8237993525,266806.7393825772
5,169231.14046106968,166723.00864947954
6,164664.42538339866,173779.0763459596
7,188192.46533268836,225706.47318488228
8,216112.49786776444,206372.3121832029
9,118098.04437006386,182055.4530251643
10,152766.3859789968,203915.8190398899
11,155462.68906353743,227816.43667971803
12,219816.40873839305,192758.9155050558
13,140652.80703184806,219036.76728383603
