Cluster,Biden Votes Weighted,Trump Votes Weighted
0,277400.93291086465,161905.12296023907
1,148707.05703775308,207258.8480037081
2,219205.70279337568,186150.86681224196
3,305322.81043750956,193020.33458593066
4,160140.66445959214,204218.62342701276
5,139129.041255352,194220.11467921425
6,164681.86966158435,208701.86171644003
7,180787.16514512183,206927.5592894295
8,168765.70273462747,228167.83298645122
9,184482.2977118315,184523.2234825674
10,109820.41924711269,260492.59406308748
11,314433.7289125108,134231.53613422238
12,152791.16416169304,157887.25025230556
13,158623.4435310709,231067.2316071494
