Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119895.67914162384,251423.94275786533
1,148898.0233777519,207566.21721756575
2,186471.45905639356,185769.96998144852
3,187608.06958494397,210074.38539294282
4,180886.73039938897,207244.36402307634
5,306776.59973678837,193914.27579834365
6,320689.9930511127,137219.1756520372
7,237874.00903764862,179892.53727369898
8,115101.0580695282,260429.95101767604
9,152951.85401611318,159762.91822338477
10,161728.04446445874,206002.04508042856
11,118002.71554389795,195720.20948883647
12,249930.85519171823,189407.88724931548
13,197476.90932863145,174345.1208433799
