Cluster,Biden Votes Weighted,Trump Votes Weighted
0,297888.8134699683,177881.6507552691
1,276439.60525744467,139922.38280705395
2,288298.18853073794,167260.50936982495
3,152989.3547674319,204223.97702037878
4,182091.43123402036,209746.67833479212
5,169775.74163749686,167199.50778492985
6,113670.10197915208,266502.7566257885
7,139762.31470077293,219584.71523302537
8,164512.85596828075,173589.92417066265
9,216805.92923397332,206251.46095703164
10,154904.57381536197,227881.35360762593
11,219693.80150293937,192658.60813230264
12,117719.35324540586,181672.59403248862
13,189739.93465701336,224396.8811688257
