Cluster,Biden Votes Weighted,Trump Votes Weighted
0,215614.31885024748,187114.1037081142
1,305390.64619416493,194039.89564270352
2,179788.8646146371,204917.20238643157
3,279733.0257349655,159581.13026384756
4,184819.83715340644,185646.83398439776
5,109683.99770134625,257874.41002040516
6,156766.4443202668,160127.52657567407
7,150162.2876210278,209585.46023319394
8,150309.6879500921,225348.70613830115
9,160972.2693181094,205341.79183197193
10,171149.05165709078,224896.61336822997
11,147821.3250704864,199256.41878972185
12,312205.26869599364,134047.25646692212
13,159874.975118165,210995.65059008493
