Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155637.46558601718,227359.03986908158
1,113618.77160201548,266780.982602433
2,298327.19732324407,179010.23293366548
3,168728.01754135187,166271.76095793428
4,164522.260529948,173679.63266049302
5,141323.50847607377,218638.00736210155
6,181975.27306682884,209456.10463369088
7,276983.5564814613,139453.21398475656
8,215947.15577078122,206954.1632387955
9,117999.40505764546,181931.5744380176
10,219172.89370744204,192399.8940042221
11,289879.6187337872,166241.17384608145
12,187175.6367973223,226443.65157888766
13,153001.23932608098,204153.56788983915
