Cluster,Biden Votes Weighted,Trump Votes Weighted
0,213319.85672732128,215032.97103104985
1,148557.2840023754,196736.24329024644
2,145735.10339216312,200881.51406804123
3,301802.324428255,175688.1948927293
4,283119.6966373438,179355.05128602256
5,125496.80137999472,256331.97657155173
6,119903.8762512934,267845.5513783364
7,124379.20386887001,177132.25177384022
8,298671.57868692133,128363.2587770155
9,185728.894747332,148694.31742011145
10,190362.3891957085,220298.7839382046
11,165026.0620450893,178851.65626031207
12,199819.5635399263,203027.57151266022
13,182369.36509740553,210533.6577998783
