Cluster,Biden Votes Weighted,Trump Votes Weighted
0,200305.4245198904,201741.8734737012
1,160620.99987903106,159172.48013312378
2,182202.26131566416,210125.4675915569
3,300843.6283897404,129599.59136549794
4,280080.9090530301,179499.53580052464
5,268867.7587823439,179019.51500292032
6,153843.69203066168,201003.08198293153
7,207513.60396208006,183039.49428218842
8,125149.45019973007,256762.71451354513
9,216203.5574607052,214020.79150126484
10,164966.5256603176,176995.19149887876
11,190784.9631547934,221330.48882109983
12,113312.48494940726,178636.66098745642
13,119596.74064260443,267826.1130453101
