Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187634.58040542662,209147.3354090321
1,237878.05565616497,180436.15658716473
2,250378.15031428312,188955.2777801299
3,119602.82818559818,251724.25510579362
4,115161.84710359978,260568.47384883722
5,186294.37830362565,185596.021460741
6,319175.47056797653,136073.53515880663
7,161495.40250508292,205680.38717667395
8,148897.17844971034,207551.3185672398
9,117916.34443866432,196376.21442909795
10,180856.92165068226,207190.87868888455
11,308124.42880981107,194989.09036591215
12,153106.31733457444,159990.643167202
13,197770.09627479946,174493.4122544842
