Cluster,Biden Votes Weighted,Trump Votes Weighted
0,266116.65419629175,178305.0777447875
1,216475.32402569975,214354.0352132504
2,164486.79898057893,176416.60273801352
3,124551.05790712713,256762.89746635003
4,199754.3697048009,201142.1977982519
5,182388.9796569338,210521.2012205581
6,297686.57981168985,127087.40306115184
7,163054.79459315925,161619.7106457667
8,190501.61538082449,220439.0492964586
9,114391.36883586284,180057.7287607604
10,119577.47241277808,267765.45766578574
11,210876.79365401703,183635.60304897258
12,280536.3364077271,179710.05976954775
13,153893.8544325087,200955.97557034477
